County,State,Pov_Pct_All,Median_Income,Crime_Rate_per_100000,Population,Mean_Rent,Latitude,Longitude,Pct_Income_as_Rent
Knott County,KY,0.691,0.07,Very Low,0.002,0.097,0.498,-82.981897,13.7
Knox County,KY,0.65,0.055,Very Low,0.001,0.156,0.337,-99.792932,23.3
Larue County,KY,0.334,0.168,Very Low,0.001,0.174,0.504,-85.90005,18.4
Laurel County,KY,0.445,0.144,Very Low,0.006,0.168,0.492,-84.129211,19.0
Lawrence County,KY,0.491,0.13,Very Low,0.001,0.172,0.399,-87.501768,20.1
Lee County,KY,0.711,0.032,Very Low,0.008,0.155,0.476,-83.057415,25.1
Leslie County,KY,0.689,0.057,Very Low,0.001,0.104,0.491,-83.375758,15.4
Letcher County,KY,0.677,0.079,Very Low,0.002,0.198,0.49,-82.775814,27.1
Lewis County,KY,0.484,0.107,Very Low,0.001,0.162,0.572,-80.462208,20.4
Lincoln County,KY,0.405,0.139,Very Low,0.0,0.0,0.736,-110.900716,0.0
Livingston County,KY,0.27,0.21,Very Low,0.006,0.243,0.727,-77.596423,23.3
Logan County,KY,0.275,0.203,Very Low,0.0,0.147,0.518,-81.984432,14.3
Lyon County,KY,0.307,0.246,Very Low,0.001,0.218,0.586,-119.383178,19.2
McCracken County,KY,0.268,0.236,Very Low,0.006,0.169,0.487,-88.643799,15.3
McCreary County,KY,0.866,0.027,Very Low,0.002,0.222,0.471,-84.474473,36.9
McLean County,KY,0.316,0.205,Very Low,0.001,0.187,0.921,-100.785607,18.1
Madison County,KY,0.336,0.228,Very Low,0.002,0.215,0.227,-95.7565,19.8
Marion County,KY,0.389,0.178,Very Low,0.001,0.175,0.59,-80.220774,18.1
Marshall County,KY,0.198,0.261,Very Low,0.001,0.219,0.616,-80.696027,18.8
Martin County,KY,0.832,0.061,Very Low,0.001,0.222,0.274,-101.793032,32.4
Mason County,KY,0.366,0.138,Very Low,0.0,0.156,0.563,-82.1353,18.0
Meade County,KY,0.23,0.274,Very Low,0.003,0.194,0.792,-103.33319,16.2
Mercer County,KY,0.266,0.228,Very Low,0.0,0.192,0.5,-81.096206,17.7
Metcalfe County,KY,0.443,0.095,Very Low,0.001,0.115,0.483,-85.622771,15.0
Monroe County,KY,0.498,0.085,Very Low,0.001,0.159,0.501,-80.795017,21.4
Montgomery County,KY,0.411,0.19,Very Low,0.001,0.254,0.493,-80.488108,25.5
Morgan County,KY,0.634,0.083,Very Low,0.001,0.127,0.593,-78.455275,17.1
Muhlenberg County,KY,0.364,0.169,Very Low,0.003,0.158,0.498,-87.140168,16.7
Nelson County,KY,0.207,0.281,Very Low,0.001,0.092,0.523,-78.929889,7.5
Nicholas County,KY,0.411,0.14,Very Low,0.001,0.0,0.545,-80.654915,0.0
Ohio County,KY,0.375,0.172,Very Low,0.001,0.163,0.62,-80.597091,17.0
Oldham County,KY,0.064,0.597,Very Low,0.006,0.323,0.421,-102.252069,16.3
Perry County,KY,0.57,0.086,Very Low,0.001,0.197,0.634,-77.133946,26.4
Pike County,KY,0.491,0.111,Very Low,0.002,0.299,0.67,-74.890774,37.1
Powell County,KY,0.514,0.113,Very Low,0.001,0.215,0.916,-113.181749,26.5
Pulaski County,KY,0.445,0.173,Very Low,0.006,0.0,0.49,-80.595817,0.0
Robertson County,KY,0.434,0.166,Very Low,0.0,0.18,0.22,-96.595217,19.2
Rowan County,KY,0.541,0.133,Very Low,0.002,0.238,0.422,-80.610475,27.7
Russell County,KY,0.482,0.088,Very Low,0.002,0.158,0.48,-82.078511,21.0
Scott County,KY,0.22,0.397,Very Low,0.0,0.172,0.468,-82.563351,11.5
Shelby County,KY,0.184,0.362,Very Low,0.001,0.117,0.266,-94.245706,8.3
Simpson County,KY,0.286,0.219,Very Low,0.003,0.177,0.267,-89.869483,16.5
Spencer County,KY,0.127,0.439,Very Low,0.002,0.183,0.528,-85.349486,11.4
Taylor County,KY,0.445,0.124,Very Low,0.001,0.133,0.582,-80.128512,15.9
Todd County,KY,0.361,0.175,Very Low,0.001,0.148,0.747,-101.030689,15.4
Trigg County,KY,0.266,0.216,Very Low,0.001,0.0,0.482,-87.714494,0.0
Trimble County,KY,0.28,0.248,Very Low,0.001,0.17,0.558,-85.374322,15.0
Union County,KY,0.393,0.217,Very Low,0.001,0.145,0.452,-83.806439,13.7
Warren County,KY,0.332,0.224,Very Low,0.001,0.155,0.421,-85.860575,14.4
Washington County,KY,0.311,0.216,Very Low,0.002,0.247,0.761,-88.047646,23.3
Wayne County,KY,0.559,0.067,Very Low,0.002,0.148,0.537,-82.441558,21.2
Webster County,KY,0.334,0.207,Very Low,0.0,0.0,0.547,-80.373231,0.0
Whitley County,KY,0.586,0.087,Very Low,0.003,0.198,0.477,-84.107664,26.4
Woodford County,KY,0.186,0.339,Very Low,0.004,0.175,0.645,-89.135004,12.9
Acadia Parish,LA,0.461,0.186,Very Low,0.006,0.124,0.265,-92.6283802,12.5
Allen Parish,LA,0.386,0.187,Very Low,0.003,0.173,0.203,-92.851983,17.5
Ascension Parish,LA,0.166,0.504,Very Low,0.011,0.327,0.196,-90.95844,18.6
Assumption Parish,LA,0.305,0.249,Low,0.002,0.148,0.177,-90.998305,13.0
Avoyelles Parish,LA,0.498,0.116,Medium,0.004,0.133,0.225,-91.814269,16.2
Beauregard Parish,LA,0.366,0.246,Very Low,0.004,0.162,0.211,-93.41172,14.3
Bienville Parish,LA,0.5,0.113,Low,0.001,0.0,0.291,-93.049923,0.0
Bossier Parish,LA,0.252,0.316,Very Low,0.012,0.28,0.293,-93.608547,21.6
Caddo Parish,LA,0.427,0.177,Medium,0.025,0.212,0.311,-93.997163,21.9
Calcasieu Parish,LA,0.32,0.229,Low,0.019,0.214,0.193,-93.355776,19.6
Catahoula Parish,LA,0.541,0.107,Low,0.001,0.14,0.253,-91.83443,17.6
Claiborne Parish,LA,0.625,0.105,Low,0.002,0.0,0.312,-92.722414,0.0
Concordia Parish,LA,0.593,0.099,Low,0.002,0.179,0.25,-91.440443,23.0
De Soto Parish,LA,0.489,0.182,Very High,0.003,0.161,0.267,-93.900913,16.5
East Baton Rouge Parish,LA,0.343,0.267,Medium,0.044,0.321,0.2,-91.090578,27.1
East Feliciana Parish,LA,0.418,0.196,Very Low,0.002,0.107,0.225,-91.110346,10.6
Evangeline Parish,LA,0.507,0.102,Very Low,0.003,0.153,0.22,-92.416982,19.5
Franklin Parish,LA,0.5,0.106,Very Low,0.002,0.142,0.276,-91.720647,17.9
Grant Parish,LA,0.407,0.199,Very Low,0.002,0.274,0.245,-92.496403,26.9
Iberia Parish,LA,0.395,0.215,Very Low,0.007,0.199,0.183,-91.820326,18.8
Iberville Parish,LA,0.43,0.185,High,0.003,0.15,0.19,-91.148535,15.2
Jackson Parish,LA,0.402,0.176,Very Low,0.002,0.165,0.28,-92.72968,17.1
Jefferson Parish,LA,0.293,0.258,Low,0.043,0.264,0.183,-90.177864,22.7
Jefferson Davis Parish,LA,0.384,0.202,Very Low,0.003,0.134,0.193,-92.748141,13.0
Lafayette Parish,LA,0.309,0.287,Low,0.023,0.248,0.192,-92.028483,20.1
Lafourche Parish,LA,0.243,0.297,Very Low,0.01,0.22,0.174,-90.816393,17.5
Lincoln Parish,LA,0.502,0.148,Low,0.005,0.181,0.291,-92.707737,20.2
Livingston Parish,LA,0.23,0.348,Low,0.013,0.196,0.203,-90.866884,14.2
Madison Parish,LA,0.777,0.042,Low,0.001,0.143,0.286,-91.191701,22.3
Morehouse Parish,LA,0.63,0.086,Medium,0.003,0.139,0.302,-91.794367,18.6
Natchitoches Parish,LA,0.595,0.106,Low,0.004,0.323,0.255,-93.024981,40.7
Ouachita Parish,LA,0.445,0.151,Low,0.016,0.222,0.298,-92.061876,24.6
Plaquemines Parish,LA,0.316,0.255,Very Low,0.002,0.134,0.154,-89.48155,11.6
Pointe Coupee Parish,LA,0.361,0.194,Low,0.002,0.16,0.213,-91.453794,15.9
Rapides Parish,LA,0.414,0.193,Medium,0.013,0.121,0.233,-92.520418,12.1
Red River Parish,LA,0.507,0.183,Medium,0.001,0.172,0.273,-93.219128,17.6
Richland Parish,LA,0.484,0.114,Low,0.002,0.149,0.288,-91.489998,18.4
Sabine Parish,LA,0.334,0.187,Low,0.002,0.147,0.253,-93.641141,14.9
St. Bernard Parish,LA,0.386,0.181,Very Low,0.004,0.219,0.178,-89.892881,22.5
St. Charles Parish,LA,0.191,0.376,Low,0.005,0.223,0.181,-90.309358,15.4
St. James Parish,LA,0.339,0.285,Medium,0.002,0.148,0.185,-90.883527,12.0
St. John the Baptist Parish,LA,0.389,0.269,Very Low,0.004,0.247,0.186,-90.555022,20.8
St. Landry Parish,LA,0.536,0.103,Low,0.008,0.156,0.209,-92.059866,19.8
St. Martin Parish,LA,0.339,0.219,Low,0.005,0.159,0.192,-91.827593,14.9
St. Mary Parish,LA,0.37,0.175,Low,0.005,0.274,0.175,-91.670377,28.5
St. Tammany Parish,LA,0.207,0.394,Very Low,0.024,0.283,0.195,-89.783279,19.0
Tangipahoa Parish,LA,0.468,0.183,High,0.012,0.172,0.216,-90.5106,17.6
Tensas Parish,LA,0.72,0.041,Very Low,0.0,0.125,0.265,-91.24004,19.7
Terrebonne Parish,LA,0.38,0.209,Low,0.011,0.265,0.171,-90.830833,25.3
Union Parish,LA,0.42,0.154,Low,0.002,0.124,0.307,-92.240401,13.6
Vermilion Parish,LA,0.334,0.232,Low,0.006,0.175,0.184,-92.506986,15.9
Vernon Parish,LA,0.32,0.212,Very Low,0.005,0.206,0.232,-93.275175,19.6
Washington Parish,LA,0.518,0.103,Low,0.005,0.163,0.221,-89.831865,20.7
Webster Parish,LA,0.511,0.113,Low,0.004,0.229,0.292,-93.293639,28.3
West Baton Rouge Parish,LA,0.266,0.312,Low,0.002,0.218,0.202,-91.207396,16.9
West Carroll Parish,LA,0.439,0.122,Low,0.001,0.113,0.312,-91.313904,13.5
West Feliciana Parish,LA,0.466,0.328,Very Low,0.002,0.248,0.216,-91.376417,18.6
Winn Parish,LA,0.468,0.129,Low,0.001,0.147,0.267,-92.775806,17.3
Androscoggin County,ME,0.264,0.253,Very Low,0.011,0.34,0.749,-70.7743202,29.6
Aroostook County,ME,0.341,0.138,Very Low,0.007,0.136,0.922,-67.95008,15.6
Cumberland County,ME,0.166,0.391,Very Low,0.001,0.269,0.497,-78.399326,18.2
Franklin County,ME,0.255,0.194,Very Low,0.0,0.203,0.899,-118.556564,20.1
Hancock County,ME,0.184,0.25,Very Low,0.002,0.128,0.636,-80.616868,11.2
Kennebec County,ME,0.22,0.267,Very Low,0.012,0.178,0.809,-69.661396,15.0
Knox County,ME,0.182,0.239,Very Low,0.001,0.156,0.337,-99.792932,14.0
Lincoln County,ME,0.243,0.265,Very Low,0.0,0.0,0.736,-110.900716,0.0
Oxford County,ME,0.309,0.192,Very Low,0.006,0.182,0.795,-70.513021,18.2
Penobscot County,ME,0.311,0.211,Very Low,0.015,0.279,0.823,-68.688144,26.6
Piscataquis County,ME,0.357,0.132,Very Low,0.002,0.19,0.836,-69.395037,22.2
Sagadahoc County,ME,0.177,0.318,Very Low,0.003,0.232,0.79,-69.811702,17.7
Somerset County,ME,0.348,0.168,Very Low,0.033,0.184,0.602,-78.847983,19.5
Waldo County,ME,0.25,0.197,Very Low,0.004,0.248,0.813,-68.861253,24.4
Washington County,ME,0.35,0.123,Very Low,0.002,0.247,0.761,-88.047646,29.5
York County,ME,0.111,0.373,Very Low,0.001,0.245,0.395,-81.0256,17.0
Allegany County,MD,0.377,0.165,Very Low,0.005,0.17,0.705,-77.94573,18.2
Anne Arundel County,MD,0.059,0.659,Low,0.055,0.445,0.574,-76.564883,20.8
Baltimore County,MD,0.13,0.441,Low,0.082,0.393,0.587,-76.458471,24.5
Calvert County,MD,0.057,0.738,Very Low,0.009,0.447,0.547,-76.473645,19.2
Caroline County,MD,0.25,0.276,Very Low,0.003,0.323,0.527,-77.5195,26.8
Carroll County,MD,0.064,0.598,Very Low,0.001,0.152,0.473,-80.809459,7.7
Cecil County,MD,0.15,0.447,Low,0.01,0.263,0.596,-76.098074,16.2
Charles County,MD,0.084,0.631,Low,0.015,0.426,0.553,-76.919778,20.6
Dorchester County,MD,0.334,0.211,Low,0.014,0.28,0.312,-80.178905,26.7
Frederick County,MD,0.091,0.591,Very Low,0.008,0.288,0.574,-78.218326,14.6
Garrett County,MD,0.232,0.229,Very Low,0.003,0.203,0.588,-79.402352,18.6
Harford County,MD,0.1,0.535,Very Low,0.025,0.0,0.6,-76.388427,0.0
Howard County,MD,0.041,0.848,Very Low,0.001,0.225,0.282,-101.308823,8.7
Kent County,MD,0.259,0.285,Very Low,0.016,0.0,0.327,-100.659691,0.0
Montgomery County,MD,0.093,0.732,Very Low,0.001,0.254,0.493,-80.488108,11.0
Prince George's County,MD,0.139,0.519,Low,0.089,0.689,0.567,-76.777931,38.5
Queen Anne's County,MD,0.086,0.592,Very Low,0.005,0.506,0.569,-76.318543,25.7
St. Mary's County,MD,0.12,0.585,Very Low,0.011,0.398,0.533,-76.522743,20.4
Somerset County,MD,0.509,0.153,Very Low,0.033,0.184,0.602,-78.847983,20.3
Talbot County,MD,0.159,0.38,Very Low,0.001,0.283,0.557,-76.336282,19.4
Washington County,MD,0.195,0.314,Very Low,0.002,0.247,0.761,-88.047646,19.0
Wicomico County,MD,0.257,0.284,Low,0.01,0.292,0.543,-75.586555,23.9
Worcester County,MD,0.18,0.296,Low,0.005,0.0,0.544,-75.297538,0.0
Barnstable County,MA,0.095,0.416,Low,0.021,0.542,0.721,-71.5885131,35.1
Berkshire County,MA,0.248,0.269,Low,0.013,0.212,0.728,-73.118109,17.9
Bristol County,MA,0.209,0.359,Very Low,0.005,0.265,0.695,-71.094987,18.9
Essex County,MA,0.184,0.44,Very Low,0.001,0.161,0.82,-71.885546,10.0
Franklin County,MA,0.191,0.334,Very Low,0.0,0.203,0.899,-118.556564,15.1
Hampden County,MA,0.311,0.277,Medium,0.047,0.245,0.705,-72.649734,20.3
Hampshire County,MA,0.27,0.369,Very Low,0.016,0.261,0.711,-72.670813,18.2
Middlesex County,MA,0.095,0.652,Very Low,0.001,0.353,0.51,-76.593798,16.7
Nantucket County,MA,0.089,0.613,Low,0.001,0.0,0.668,-69.97303,0.0
Norfolk County,MA,0.084,0.682,Very Low,0.069,0.291,0.705,-71.240298,13.3
Plymouth County,MA,0.143,0.503,Very Low,0.002,0.255,0.688,-70.740024,14.5
Suffolk County,MA,0.373,0.327,Very Low,0.15,0.412,0.644,-73.296085,31.0
Worcester County,MA,0.198,0.415,Low,0.005,0.0,0.544,-75.297538,0.0
Alcona County,MI,0.282,0.143,Very Low,0.001,0.24,0.796,-85.3886364,27.1
Allegan County,MI,0.177,0.318,Very Low,0.011,0.226,0.728,-85.641727,17.3
Alpena County,MI,0.291,0.173,Very Low,0.003,0.17,0.825,-83.432043,17.9
Antrim County,MI,0.245,0.255,Very Low,0.002,0.183,0.824,-85.061271,15.9
Arenac County,MI,0.38,0.138,Very Low,0.002,0.135,0.787,-83.693401,15.5
Barry County,MI,0.134,0.338,Very Low,0.006,0.167,0.464,-93.938989,12.3
Bay County,MI,0.252,0.227,Low,0.011,0.234,0.19,-85.612204,21.5
Benzie County,MI,0.161,0.245,Very Low,0.002,0.154,0.808,-85.93797,13.6
Berrien County,MI,0.311,0.23,Very Low,0.002,0.298,0.702,-86.51143,27.3
Branch County,MI,0.261,0.235,Very Low,0.004,0.19,0.697,-84.999302,17.2
Calhoun County,MI,0.289,0.204,Very Low,0.0,0.28,0.125,-96.555402,27.1
Cass County,MI,0.259,0.262,Very Low,0.004,0.19,0.318,-94.15323,16.2
Charlevoix County,MI,0.186,0.246,Very Low,0.003,0.323,0.841,-85.074661,28.5
Cheboygan County,MI,0.323,0.176,Very Low,0.003,0.153,0.862,-84.756558,15.9
Chippewa County,MI,0.37,0.19,Very Low,0.006,0.192,0.837,-91.566519,19.3
Clare County,MI,0.484,0.101,Very Low,0.003,0.147,0.778,-84.761755,18.8
Clinton County,MI,0.15,0.409,Very Low,0.001,0.141,0.67,-77.742258,9.3
Crawford County,MI,0.314,0.175,Very Low,0.002,0.137,0.746,-90.898947,14.3
Delta County,MI,0.259,0.195,Very Low,0.003,0.163,0.331,-95.853057,16.2
Dickinson County,MI,0.202,0.24,Very Low,0.003,0.22,0.863,-87.996053,19.7
Eaton County,MI,0.17,0.329,Very Low,0.011,0.21,0.726,-85.027611,15.8
Emmet County,MI,0.173,0.261,Very Low,0.003,0.323,0.847,-84.805815,27.7
Genesee County,MI,0.389,0.207,Very Low,0.006,0.198,0.737,-78.022039,19.0
Gogebic County,MI,0.345,0.151,Very Low,0.002,0.17,0.884,-89.206137,18.8
Grand Traverse County,MI,0.116,0.31,Very Low,0.009,0.227,0.818,-85.603011,17.6
Gratiot County,MI,0.298,0.193,Very Low,0.004,0.184,0.75,-84.476007,18.3
Hillsdale County,MI,0.3,0.232,Very Low,0.005,0.181,0.687,-84.41884,16.5
Houghton County,MI,0.318,0.183,Very Low,0.004,0.134,0.918,-88.643925,13.6
Huron County,MI,0.189,0.224,Very Low,0.006,0.165,0.659,-82.723533,15.3
Ingham County,MI,0.4,0.239,Low,0.028,0.218,0.719,-84.432593,19.5
Ionia County,MI,0.245,0.273,Very Low,0.006,0.222,0.737,-84.898391,18.6
Iosco County,MI,0.289,0.165,Very Low,0.003,0.122,0.796,-83.803207,13.1
Iron County,MI,0.255,0.133,Very Low,0.001,0.0,0.889,-90.2695,0.0
Jackson County,MI,0.291,0.27,Very Low,0.001,0.162,0.562,-81.708811,13.6
Kalamazoo County,MI,0.286,0.285,Low,0.026,0.181,0.712,-85.41756,14.7
Kalkaska County,MI,0.298,0.194,Very Low,0.002,0.208,0.819,-85.023542,20.7
Kent County,MI,0.252,0.307,Very Low,0.016,0.0,0.327,-100.659691,0.0
Keweenaw County,MI,0.227,0.174,Very Low,0.0,0.0,0.934,-88.153496,0.0
Lake County,MI,0.486,0.098,Very Low,0.001,0.264,0.791,-97.215415,34.1
Lapeer County,MI,0.15,0.339,Very Low,0.009,0.208,0.743,-83.076441,15.3
Leelanau County,MI,0.102,0.374,Very Low,0.002,0.0,0.831,-85.598315,0.0
Lenawee County,MI,0.248,0.254,Very Low,0.01,0.238,0.7,-83.944443,20.6
Livingston County,MI,0.07,0.525,Very Low,0.006,0.243,0.727,-77.596423,13.5
Mackinac County,MI,0.289,0.167,Very Low,0.001,0.183,0.867,-84.731707,19.5
Macomb County,MI,0.189,0.311,Low,0.085,0.286,0.724,-83.030316,22.1
Manistee County,MI,0.264,0.184,Very Low,0.002,0.241,0.797,-86.280533,24.6
Marquette County,MI,0.264,0.245,Very Low,0.001,0.201,0.775,-89.45979,17.8
Mason County,MI,0.305,0.201,Very Low,0.0,0.156,0.563,-82.1353,15.3
Mecosta County,MI,0.407,0.183,Low,0.004,0.229,0.767,-85.44822,23.3
Menominee County,MI,0.307,0.191,Very Low,0.0,0.112,0.829,-88.874832,11.2
Midland County,MI,0.184,0.353,Very Low,0.008,0.438,0.264,-102.341062,31.5
Missaukee County,MI,0.32,0.194,Very Low,0.001,0.167,0.794,-85.215372,16.6
Monroe County,MI,0.164,0.323,Very Low,0.001,0.159,0.501,-80.795017,12.0
Montcalm County,MI,0.33,0.183,Very Low,0.006,0.187,0.751,-85.079847,19.1
Montmorency County,MI,0.336,0.138,Very Low,0.001,0.201,0.823,-84.332742,23.1
Muskegon County,MI,0.289,0.231,Low,0.017,0.2,0.753,-86.112341,18.2
Newaygo County,MI,0.293,0.215,Very Low,0.005,0.181,0.766,-85.7743,17.1
Oakland County,MI,0.134,0.459,Very Low,0.123,0.263,0.722,-83.473713,15.9
Ogemaw County,MI,0.364,0.137,Very Low,0.002,0.202,0.797,-84.236589,23.2
Ontonagon County,MI,0.255,0.142,Very Low,0.001,0.165,0.903,-89.58126,18.8
Osceola County,MI,0.348,0.183,Very Low,0.001,0.216,0.79,-85.458778,22.0
Otsego County,MI,0.198,0.267,Very Low,0.006,0.229,0.726,-74.739852,19.3
Ottawa County,MI,0.118,0.374,Very Low,0.004,0.174,0.482,-94.786745,12.1
Presque Isle County,MI,0.232,0.182,Very Low,0.001,0.147,0.846,-83.804751,15.1
Saginaw County,MI,0.345,0.199,Medium,0.02,0.219,0.763,-83.924494,21.5
St. Clair County,MI,0.214,0.275,Very Low,0.009,0.133,0.529,-93.698005,11.1
St. Joseph County,MI,0.257,0.231,Low,0.006,0.147,0.698,-85.319439,13.4
Sanilac County,MI,0.302,0.184,Very Low,0.004,0.252,0.763,-82.966078,25.6
Shiawassee County,MI,0.205,0.271,Very Low,0.007,0.206,0.735,-84.221557,17.3
Tuscola County,MI,0.275,0.222,Very Low,0.005,0.153,0.771,-83.467098,14.2
Van Buren County,MI,0.28,0.242,Very Low,0.001,0.173,0.717,-86.267118,15.4
Washtenaw County,MI,0.245,0.384,Low,0.035,0.227,0.71,-83.621982,15.5
Wayne County,MI,0.486,0.181,Very Low,0.002,0.148,0.537,-82.441558,15.2
Wexford County,MI,0.259,0.194,Very Low,0.003,0.0,0.794,-85.489842,0.0
Aitkin County,MN,0.245,0.203,Very Low,0.002,0.141,0.817,-96.3279775,13.7
Anoka County,MN,0.084,0.489,Very Low,0.034,0.261,0.833,-93.245164,15.2
Becker County,MN,0.18,0.305,Very Low,0.003,0.146,0.906,-95.350595,11.5
Beltrami County,MN,0.291,0.225,Very Low,0.005,0.241,0.94,-94.758114,22.3
Benton County,MN,0.182,0.288,Very Low,0.001,0.293,0.879,-119.044842,23.7
Big Stone County,MN,0.184,0.24,Very Low,0.0,0.205,0.853,-96.437132,18.3
Blue Earth County,MN,0.314,0.26,Very Low,0.007,0.18,0.784,-94.166881,15.4
Brown County,MN,0.111,0.325,Very Low,0.0,0.188,0.814,-88.234279,14.2
Carlton County,MN,0.168,0.311,Very Low,0.004,0.269,0.902,-92.372095,20.9
Carver County,MN,0.025,0.689,Very Low,0.01,0.242,0.827,-93.843921,11.0
Cass County,MN,0.264,0.24,Very Low,0.004,0.19,0.318,-94.15323,17.0
Chippewa County,MN,0.175,0.272,Very Low,0.006,0.192,0.837,-91.566519,16.1
Chisago County,MN,0.066,0.458,Very Low,0.005,0.197,0.858,-92.965303,12.0
Clay County,MN,0.198,0.364,Very Low,0.001,0.17,0.355,-98.231798,12.0
Clearwater County,MN,0.255,0.192,Very Low,0.001,0.224,0.936,-95.541079,22.4
Cook County,MN,0.175,0.267,Very Low,0.0,0.27,0.686,-87.792577,22.8
Cottonwood County,MN,0.234,0.258,Very Low,0.001,0.29,0.79,-94.902895,25.0
Crow Wing County,MN,0.159,0.27,Very Low,0.006,0.176,0.893,-94.015109,14.8
Dakota County,MN,0.084,0.531,Very Low,0.041,0.174,0.719,-96.571302,9.6
Dodge County,MN,0.08,0.414,Very Low,0.009,0.205,0.77,-88.737534,13.3
Douglas County,MN,0.123,0.329,Very Low,0.0,0.107,0.882,-91.799516,8.0
Faribault County,MN,0.18,0.284,Very Low,0.001,0.0,0.768,-93.674311,0.0
Fillmore County,MN,0.168,0.284,Very Low,0.001,0.182,0.631,-97.587094,14.8
Freeborn County,MN,0.227,0.238,Very Low,0.003,0.182,0.767,-93.163144,16.3
Goodhue County,MN,0.125,0.363,Very Low,0.005,0.182,0.803,-93.030277,12.8
Grant County,MN,0.164,0.269,Very Low,0.001,0.187,0.74,-90.97229,15.7
Hennepin County,MN,0.17,0.447,Low,0.12,0.294,0.827,-93.514105,18.2
Houston County,MN,0.109,0.324,Very Low,0.002,0.188,0.241,-95.18537,14.2
Hubbard County,MN,0.164,0.291,Very Low,0.002,0.183,0.913,-94.842984,14.8
Isanti County,MN,0.098,0.391,Very Low,0.004,0.201,0.857,-93.18171,13.6
Itasca County,MN,0.211,0.283,Very Low,0.005,0.183,0.929,-93.381531,14.9
Jackson County,MN,0.132,0.302,Very Low,0.001,0.162,0.562,-81.708811,12.8
Kanabec County,MN,0.189,0.253,Very Low,0.002,0.219,0.866,-93.290284,19.1
Kandiyohi County,MN,0.17,0.288,Very Low,0.004,0.251,0.841,-94.94753,20.3
Kittson County,MN,0.155,0.317,Very Low,0.0,0.146,0.995,-96.801382,11.2
Koochiching County,MN,0.248,0.232,Very Low,0.001,0.253,0.984,-93.357467,23.0
Lac qui Parle County,MN,0.114,0.271,Very Low,0.001,0.0,0.831,-96.44176,0.0
Lake County,MN,0.145,0.293,Very Low,0.001,0.264,0.791,-97.215415,21.2
Lake of the Woods County,MN,0.189,0.226,Very Low,0.0,0.295,0.991,-94.953302,27.3
Le Sueur County,MN,0.116,0.386,Very Low,0.003,0.336,0.809,-93.575913,22.8
Lincoln County,MN,0.134,0.284,Very Low,0.0,0.0,0.736,-110.900716,0.0
Lyon County,MN,0.2,0.312,Very Low,0.001,0.218,0.586,-119.383178,16.8
McLeod County,MN,0.118,0.366,Very Low,0.004,0.178,0.827,-94.050277,12.5
Marshall County,MN,0.111,0.32,Very Low,0.001,0.219,0.616,-80.696027,16.7
Martin County,MN,0.232,0.248,Very Low,0.001,0.222,0.274,-101.793032,19.5
Meeker County,MN,0.102,0.347,Very Low,0.002,0.19,0.835,-94.681824,13.8
Morrison County,MN,0.17,0.304,Very Low,0.003,0.186,0.864,-94.292681,14.6
Mower County,MN,0.168,0.272,Very Low,0.004,0.157,0.764,-92.941266,13.1
Murray County,MN,0.127,0.267,Very Low,0.001,0.247,0.79,-95.670244,20.9
Nicollet County,MN,0.166,0.349,Very Low,0.003,0.207,0.793,-94.038033,15.0
Nobles County,MN,0.216,0.264,Very Low,0.002,0.205,0.769,-95.597134,17.5
Norman County,MN,0.189,0.271,Very Low,0.001,0.189,0.926,-96.259193,15.9
Olmsted County,MN,0.125,0.458,Very Low,0.015,0.272,0.792,-92.539035,16.5
Otter Tail County,MN,0.143,0.315,Very Low,0.006,0.0,0.883,-95.534234,0.0
Pennington County,MN,0.159,0.276,Very Low,0.001,0.148,0.788,-102.446368,12.3
Pine County,MN,0.239,0.228,Very Low,0.003,0.202,0.877,-92.864553,18.6
Pipestone County,MN,0.173,0.282,Very Low,0.001,0.17,0.785,-96.31108,13.9
Polk County,MN,0.191,0.305,Very Low,0.0,0.224,0.844,-92.634675,17.6
Pope County,MN,0.114,0.295,Very Low,0.0,0.0,0.859,-95.167978,0.0
Ramsey County,MN,0.266,0.334,Very Low,0.001,0.134,0.971,-98.367869,9.9
Red Lake County,MN,0.143,0.285,Very Low,0.0,0.186,0.954,-96.04156,15.2
Redwood County,MN,0.173,0.249,Very Low,0.002,0.0,0.799,-95.213576,0.0
Renville County,MN,0.139,0.33,Very Low,0.0,0.12,0.989,-101.827197,9.0
Rice County,MN,0.132,0.359,Very Low,0.001,0.323,0.8,-93.063856,23.0
Rock County,MN,0.143,0.316,Very Low,0.0,0.211,0.726,-89.257259,16.2
Roseau County,MN,0.136,0.306,Very Low,0.002,0.194,0.997,-95.327984,15.2
St. Louis County,MN,0.227,0.265,Very Low,0.02,0.288,0.558,-90.360075,24.4
Scott County,MN,0.039,0.68,Very Low,0.0,0.172,0.468,-82.563351,7.9
Sherburne County,MN,0.093,0.549,Very Low,0.009,0.229,0.847,-93.596092,12.3
Sibley County,MN,0.125,0.332,Very Low,0.001,0.0,0.806,-93.902549,0.0
Stearns County,MN,0.23,0.314,Very Low,0.015,0.279,0.855,-94.212464,21.5
Steele County,MN,0.136,0.37,Very Low,0.0,0.207,0.793,-93.248084,14.5
Stevens County,MN,0.17,0.305,Very Low,0.001,0.156,0.965,-117.724457,12.2
Swift County,MN,0.193,0.235,Very Low,0.001,0.156,0.837,-95.317972,14.1
Todd County,MN,0.214,0.252,Very Low,0.001,0.148,0.747,-101.030689,12.9
